Running for 60.0 seconds (120 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
09:26:17  53.5   0.0  11.1  35.4   0.0   24 410100 220432    1    1    1  92.55 
09:26:18  51.5   0.0  12.2  36.2   0.0   39 431222 213942    0    0    0  92.80 
09:26:18  52.2   0.0  10.9  36.9   0.0   28 424718 215836    0    0    0  92.65 
09:26:19  53.4   0.0  10.7  35.9   0.0   32 391074 209694    0    0    0  92.90 
09:26:19  51.8   0.0  11.2  37.0   0.0   29 448334 223508    0    0    0  92.71 
09:26:20  53.1   0.0  11.0  35.8   0.1    9 442660 215934    0    0    0  92.47 
09:26:20  50.1   0.0  12.9  37.0   0.0    5 445812 211384    0    0    0  92.67 
09:26:21  52.3   0.0  11.2  36.5   0.0   28 437644 214006    0    0    0  92.69 
09:26:21  54.5   0.0  10.8  34.6   0.0   15 443150 218646    0    0    0  93.38 
09:26:22  51.1   0.0  12.1  36.8   0.0   15 427436 220330    0    0    0  92.82 
09:26:22  51.5   0.0  11.3  37.1   0.0   14 434696 209284    0    0    0  92.57 
09:26:23  51.8   0.0  10.8  37.4   0.0   43 434108 217826    0    0    0  92.61 
09:26:23  51.3   0.0  12.1  36.7   0.0   38 446924 213322    0    0    0  92.55 
09:26:24  52.2   0.0  11.0  36.8   0.0   25 420670 206314    0    0    0  92.49 
09:26:24  51.4   0.0  11.1  37.5   0.0   19 456026 215602    0    0    0  92.49 
09:26:25  52.3   0.0  11.1  36.6   0.0   24 449410 217078    0    0    0  92.88 
09:26:25  52.5   0.0  11.7  35.7   0.0   27 435732 224746    0    0    0  92.96 
09:26:26  52.2   0.0  12.1  35.8   0.0   34 425670 224054    0    0    0  93.01 
09:26:26  51.7   0.0  10.4  37.9   0.0   23 440030 210604    0    0    0  92.25 
09:26:27  52.9   0.0  11.3  35.8   0.0   30 435856 215040    0    0    0  92.82 
09:26:27  54.6   0.0  10.1  35.2   0.0   26 419148 231196    0    0    0  93.36 
09:26:28  53.0   0.0  10.9  36.1   0.0   21 432882 215390    0    0    0  93.30 
09:26:28  52.3   0.0  11.8  35.8   0.0   37 452768 218656    0    0    0  93.42 
09:26:29  51.9   0.0  11.3  36.8   0.0   21 450162 224104    0    0    0  93.00 
09:26:29  53.7   0.0  10.9  35.4   0.0   26 433222 221682    0    0    0  93.53 
09:26:30  52.3   0.0  11.4  36.3   0.0   28 423270 217178    0    0    0  92.55 
09:26:30  52.9   0.0  12.2  34.9   0.0   28 441080 218960    0    0    0  93.04 
09:26:31  51.5   0.0  11.9  36.6   0.0   25 439406 214826    0    0    0  92.31 
09:26:31  52.0   0.0  11.6  36.4   0.0   18 438646 229942    0    0    0  92.96 
09:26:32  52.6   0.0  11.8  35.6   0.0   35 454684 218852    0    0    0  92.82 
09:26:32  51.0   0.0  11.6  37.4   0.0   12 411034 212480    0    0    0  92.05 
09:26:33  51.6   0.0  10.8  37.7   0.0   46 419766 220042    0    0    0  92.40 
09:26:33  49.5   0.0  11.7  38.7   0.0   25 438308 225352    1    0    0  93.02 
09:26:34  52.2   0.0  11.6  36.2   0.0   22 441538 216400    0    0    0  92.51 
09:26:34  51.2   0.0  11.3  37.5   0.0   17 439856 209596    0    0    0  92.30 
09:26:35  52.7   0.0  11.5  35.8   0.0   19 430580 232214    0    0    0  93.21 
09:26:35  50.9   0.0  11.3  37.8   0.0   34 417842 221054    0    0    0  92.75 
09:26:36  54.5   0.0  10.9  34.6   0.0   22 441542 223946    0    0    0  93.33 
09:26:36  52.0   0.0  11.1  36.9   0.0   19 449962 215462    0    0    0  93.53 
